model_name,split,job_id,retrieved_count,relevant_count,mrr,map,precision@1,recall@1,ndcg@1,precision@3,recall@3,ndcg@3,precision@5,recall@5,ndcg@5,precision@10,recall@10,ndcg@10
ce_rerank_tfidf,test,689,10,2,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.3868528072345416,0.2,0.5,0.3868528072345416,0.1,0.5,0.3868528072345416
ce_rerank_tfidf,test,759,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,928,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,997,10,3,0.5,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.35098520806348704,0.2,0.3333333333333333,0.35098520806348704,0.1,0.3333333333333333,0.35098520806348704
ce_rerank_tfidf,test,1095,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,1354,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,1385,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,1743,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,1830,10,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0
ce_rerank_tfidf,test,1871,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,2503,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,2545,10,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.3333333333333333
ce_rerank_tfidf,test,2632,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,2872,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce_rerank_tfidf,test,3168,10,4,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.1625139839069565
